index	album	song_title	lyric	line_number	release_date
88	Red	Begin Again 	We tell stories and you don't know why	19	2012-09-25
88	Red	Begin Again 	I'm coming off a little shy, but I do	20	2012-09-25
88	Red	Begin Again 	[Chorus]	21	2012-09-25
88	Red	Begin Again 	But you throw your head back laughing like a little kid	22	2012-09-25
88	Red	Begin Again 	I think it's strange that you think I'm funny 'cause he never did	23	2012-09-25
88	Red	Begin Again 	I've been spending the last eight months	24	2012-09-25
88	Red	Begin Again 	Thinking all love ever does is break and burn and end	25	2012-09-25
88	Red	Begin Again 	But on a Wednesday in a cafe, I watched it begin again	26	2012-09-25
88	Red	Begin Again 	[Bridge]	27	2012-09-25
88	Red	Begin Again 	And we walked down the block to my car	28	2012-09-25
88	Red	Begin Again 	And I almost brought him up	29	2012-09-25
88	Red	Begin Again 	But you start to talk	30	2012-09-25
88	Red	Begin Again 	About the movies that your family watches	31	2012-09-25
88	Red	Begin Again 	Every single Christmas, and I will talk about that	32	2012-09-25
88	Red	Begin Again 	And for the first time, what's past is past	33	2012-09-25
88	Red	Begin Again 	[Chorus]	34	2012-09-25
88	Red	Begin Again 	'Cause you throw your head back laughing like a little kid	35	2012-09-25
88	Red	Begin Again 	I think it's strange that you think I'm funny 'cause he never did	36	2012-09-25
88	Red	Begin Again 	I've been spending the last eight months	37	2012-09-25
88	Red	Begin Again 	Thinking all love ever does is break and burn and end	38	2012-09-25
88	Red	Begin Again 	But on a Wednesday in a cafe, I watched it begin again	39	2012-09-25
88	Red	Begin Again 	[Outro]	40	2012-09-25
88	Red	Begin Again 	But on a Wednesday in a cafe, I watched it begin again	41	2012-09-25
89	Speak Now (Deluxe)	Mine 	[Verse 1]	0	2010-08-04
89	Speak Now (Deluxe)	Mine 	You were in college, working part-time, waiting tables	1	2010-08-04
89	Speak Now (Deluxe)	Mine 	Left a small town and never looked back	2	2010-08-04
89	Speak Now (Deluxe)	Mine 	I was a flight risk, with a fear of falling	3	2010-08-04
89	Speak Now (Deluxe)	Mine 	Wondering why we bother with love, if it never lasts	4	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Pre-Chorus 1]	5	2010-08-04
89	Speak Now (Deluxe)	Mine 	I say, "Can you believe it?"	6	2010-08-04
89	Speak Now (Deluxe)	Mine 	As we're lying on the couch	7	2010-08-04
89	Speak Now (Deluxe)	Mine 	The moment, I could see it	8	2010-08-04
89	Speak Now (Deluxe)	Mine 	Yes, yes, I can see it now	9	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Chorus]	10	2010-08-04
89	Speak Now (Deluxe)	Mine 	Do you remember, we were sitting there, by the water?	11	2010-08-04
89	Speak Now (Deluxe)	Mine 	You put your arm around me for the first time	12	2010-08-04
89	Speak Now (Deluxe)	Mine 	You made a rebel of a careless man's careful daughter	13	2010-08-04
89	Speak Now (Deluxe)	Mine 	You are the best thing that's ever been mine	14	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Verse 2]	15	2010-08-04
89	Speak Now (Deluxe)	Mine 	Flash forward, and we're taking on the world together	16	2010-08-04
89	Speak Now (Deluxe)	Mine 	And there's a drawer of my things at your place	17	2010-08-04
89	Speak Now (Deluxe)	Mine 	You learn my secrets and figure out why I'm guarded	18	2010-08-04
89	Speak Now (Deluxe)	Mine 	You say we'll never make my parents' mistakes	19	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Pre-Chorus 2]	20	2010-08-04
89	Speak Now (Deluxe)	Mine 	But we got bills to pay	21	2010-08-04
89	Speak Now (Deluxe)	Mine 	We got nothing figured out	22	2010-08-04
89	Speak Now (Deluxe)	Mine 	When it was hard to take	23	2010-08-04
89	Speak Now (Deluxe)	Mine 	Yes, yes	24	2010-08-04
89	Speak Now (Deluxe)	Mine 	This is what I thought about:	25	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Chorus]	26	2010-08-04
89	Speak Now (Deluxe)	Mine 	Do you remember, we were sitting there, by the water?	27	2010-08-04
89	Speak Now (Deluxe)	Mine 	You put your arm around me for the first time	28	2010-08-04
89	Speak Now (Deluxe)	Mine 	You made a rebel of a careless man's careful daughter	29	2010-08-04
89	Speak Now (Deluxe)	Mine 	You are the best thing that's ever been mine	30	2010-08-04
89	Speak Now (Deluxe)	Mine 	Do you remember all the city lights on the water?	31	2010-08-04
89	Speak Now (Deluxe)	Mine 	You saw me start to believe for the first time	32	2010-08-04
89	Speak Now (Deluxe)	Mine 	You made a rebel of a careless man's careful daughter	33	2010-08-04
89	Speak Now (Deluxe)	Mine 	You are the best thing that's ever been mine	34	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Bridge]	35	2010-08-04
89	Speak Now (Deluxe)	Mine 	And I remember that fight, 2:30 AM	36	2010-08-04
89	Speak Now (Deluxe)	Mine 	As everything was slipping right out of our hands	37	2010-08-04
89	Speak Now (Deluxe)	Mine 	I ran out, crying, and you followed me out into the street	38	2010-08-04
89	Speak Now (Deluxe)	Mine 	Braced myself for the goodbye	39	2010-08-04
89	Speak Now (Deluxe)	Mine 	'Cause that's all I've ever known	40	2010-08-04
89	Speak Now (Deluxe)	Mine 	Then, you took me by surprise	41	2010-08-04
89	Speak Now (Deluxe)	Mine 	You said, "I'll never leave you alone."	42	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Chorus 2]	43	2010-08-04
89	Speak Now (Deluxe)	Mine 	You said, "I remember how we felt, sitting by the water	44	2010-08-04
89	Speak Now (Deluxe)	Mine 	And every time I look at you, it's like the first time	45	2010-08-04
89	Speak Now (Deluxe)	Mine 	I fell in love with a careless man's careful daughter	46	2010-08-04
89	Speak Now (Deluxe)	Mine 	She is the best thing that's ever been mine"	47	2010-08-04
89	Speak Now (Deluxe)	Mine 	Hold on, make it last	48	2010-08-04
89	Speak Now (Deluxe)	Mine 	Hold on, never turn back	49	2010-08-04
89	Speak Now (Deluxe)	Mine 	You made a rebel of a careless man's careful daughter	50	2010-08-04
89	Speak Now (Deluxe)	Mine 	You are the best thing that's ever been mine	51	2010-08-04
89	Speak Now (Deluxe)	Mine 	[Outro]	52	2010-08-04
89	Speak Now (Deluxe)	Mine 	Yeah, yeah	53	2010-08-04
89	Speak Now (Deluxe)	Mine 	Do you believe it? (Hold on)	54	2010-08-04
89	Speak Now (Deluxe)	Mine 	We're gonna make it now (Hold on)	55	2010-08-04
89	Speak Now (Deluxe)	Mine 	And I can see it	56	2010-08-04
89	Speak Now (Deluxe)	Mine 	Yeah, yeah	57	2010-08-04
89	Speak Now (Deluxe)	Mine 	I can see it now (See it now)	58	2010-08-04
91	Speak Now (Deluxe)	Back to December 	[Verse 1]	0	2010-10-25
91	Speak Now (Deluxe)	Back to December 	I'm so glad you made time to see me	1	2010-10-25
91	Speak Now (Deluxe)	Back to December 	How's life? Tell me, how's your family?	2	2010-10-25
91	Speak Now (Deluxe)	Back to December 	I haven't seen them in a while	3	2010-10-25
91	Speak Now (Deluxe)	Back to December 	You've been good, busier than ever	4	2010-10-25
91	Speak Now (Deluxe)	Back to December 	We small talk, work and the weather	5	2010-10-25
91	Speak Now (Deluxe)	Back to December 	Your guard is up and I know why	6	2010-10-25
91	Speak Now (Deluxe)	Back to December 	[Pre-Chorus]	7	2010-10-25
91	Speak Now (Deluxe)	Back to December 	Because the last time you saw me	8	2010-10-25
91	Speak Now (Deluxe)	Back to December 	Is still burned in the back of your mind	9	2010-10-25
91	Speak Now (Deluxe)	Back to December 	You gave me roses, and I left them there to die	10	2010-10-25
91	Speak Now (Deluxe)	Back to December 	[Chorus]	11	2010-10-25
91	Speak Now (Deluxe)	Back to December 	So this is me swallowing my pride	12	2010-10-25
91	Speak Now (Deluxe)	Back to December 	Standing in front of you, saying I'm sorry for that night	13	2010-10-25
91	Speak Now (Deluxe)	Back to December 	And I'd go back to December all the time	14	2010-10-25
91	Speak Now (Deluxe)	Back to December 	It turns out freedom ain't nothing but missing you	15	2010-10-25
91	Speak Now (Deluxe)	Back to December 	Wishing I'd realized what I had when you were mine	16	2010-10-25
91	Speak Now (Deluxe)	Back to December 	[Post-Chorus]	17	2010-10-25
91	Speak Now (Deluxe)	Back to December 	I'd go back to December, turn around and make it alright	18	2010-10-25
91	Speak Now (Deluxe)	Back to December 	I go back to December all the time	19	2010-10-25
91	Speak Now (Deluxe)	Back to December 	[Verse 2]	20	2010-10-25
91	Speak Now (Deluxe)	Back to December 	These days, I haven't been sleeping	21	2010-10-25
